Object_ID, Length, Assignment
SRR7497167.89923,2645,NA
SRR7497167.89924,1813,NA
SRR7497167.89925,7145,5833
SRR7497167.89926,4267,NA
SRR7497167.89927,1700,NA
SRR7497167.89928,4536,NA
SRR7497167.89929,4220,NA
SRR7497167.89930,2834,NA
SRR7497167.89931,999,NA
SRR7497167.89932,1660,NA
SRR7497167.89933,3412,NA
SRR7497167.89934,2974,NA
SRR7497167.89935,749,NA
SRR7497167.89936,9423,NA
SRR7497167.89937,4125,NA
SRR7497167.89938,910,NA
SRR7497167.89939,1324,NA
SRR7497167.89940,6464,NA
SRR7497167.89941,649,NA
SRR7497167.89942,3343,NA
SRR7497167.89943,10550,NA
SRR7497167.89944,1844,NA
SRR7497167.89945,6661,NA
SRR7497167.89946,2264,NA
SRR7497167.89947,1640,NA
SRR7497167.89948,4706,NA
SRR7497167.89949,3582,NA
SRR7497167.89950,4331,NA
SRR7497167.89951,967,NA
SRR7497167.89952,4891,NA
SRR7497167.89953,823,NA
SRR7497167.89954,713,NA
SRR7497167.89955,1879,NA
SRR7497167.89956,965,NA
SRR7497167.89957,8415,NA
SRR7497167.89958,7890,NA
SRR7497167.89959,3821,NA
SRR7497167.89960,2643,NA
SRR7497167.89961,4384,NA
SRR7497167.89962,2675,NA
SRR7497167.89963,1546,NA
SRR7497167.89964,6553,NA
SRR7497167.89965,9720,NA
SRR7497167.89966,2968,NA
SRR7497167.89967,2382,NA
SRR7497167.89968,4105,NA
SRR7497167.89969,5630,NA
SRR7497167.89970,2309,NA
SRR7497167.89971,6733,NA
SRR7497167.89972,4501,NA
SRR7497167.89973,682,NA
SRR7497167.89974,2798,NA
SRR7497167.89975,3009,NA
SRR7497167.89976,4860,NA
SRR7497167.89977,2676,NA
SRR7497167.89978,455,NA
SRR7497167.89979,3570,5833
SRR7497167.89980,1291,NA
SRR7497167.89981,3605,NA
SRR7497167.89982,1078,NA
SRR7497167.89983,8399,NA
SRR7497167.89984,1003,NA
SRR7497167.89985,4865,NA
SRR7497167.89986,3990,NA
SRR7497167.89987,756,NA
SRR7497167.89988,3679,NA
SRR7497167.89989,3932,NA
SRR7497167.89990,1006,NA
SRR7497167.89991,1083,NA
SRR7497167.89992,1120,NA
SRR7497167.89993,3560,5833
SRR7497167.89994,1285,NA
SRR7497167.89995,2425,NA
SRR7497167.89996,8204,NA
SRR7497167.89997,1927,287
SRR7497167.89998,1139,NA
SRR7497167.89999,3504,NA
SRR7497167.90000,2705,NA
SRR7497167.90001,1780,NA
SRR7497167.90002,476,NA
SRR7497167.90003,6732,NA
SRR7497167.90004,469,NA
SRR7497167.90005,5593,NA
SRR7497167.90006,4680,NA
SRR7497167.90007,2443,5501
SRR7497167.90008,4239,NA
SRR7497167.90009,4474,NA
SRR7497167.90010,4188,NA
SRR7497167.90011,4634,NA
SRR7497167.90012,8096,NA
SRR7497167.90013,2411,NA
SRR7497167.90014,4319,NA
SRR7497167.90015,2843,NA
SRR7497167.90016,2703,NA
SRR7497167.90017,1404,NA
SRR7497167.90018,5265,NA
SRR7497167.90019,2698,NA
SRR7497167.90020,2133,NA
SRR7497167.90021,4320,NA
SRR7497167.90022,3129,NA
SRR7497167.90023,2350,666
SRR7497167.90024,6003,NA
SRR7497167.90025,6080,NA
SRR7497167.90026,3498,NA
SRR7497167.90027,1164,NA
SRR7497167.90028,2492,5501
SRR7497167.90029,1427,NA
SRR7497167.90030,3671,NA
SRR7497167.90031,6136,NA
SRR7497167.90032,3703,NA
SRR7497167.90033,5684,5833
SRR7497167.90034,2089,NA
SRR7497167.90035,13137,NA
SRR7497167.90036,6327,NA
SRR7497167.90037,3330,NA
SRR7497167.90038,9184,5833
SRR7497167.90039,4609,NA
SRR7497167.90040,1398,NA
SRR7497167.90041,1520,NA
SRR7497167.90042,3971,NA
SRR7497167.90043,2405,NA
SRR7497167.90044,4222,NA
SRR7497167.90045,5856,5833
SRR7497167.90046,1406,NA
SRR7497167.90047,1606,NA
SRR7497167.90048,2558,NA
SRR7497167.90049,5820,NA
SRR7497167.90050,3822,NA
SRR7497167.90051,550,NA
SRR7497167.90052,1352,NA
SRR7497167.90053,3554,NA
SRR7497167.90054,962,NA
SRR7497167.90055,2742,NA
SRR7497167.90056,494,NA
SRR7497167.90057,6907,NA
SRR7497167.90058,5369,NA
SRR7497167.90059,631,NA
SRR7497167.90060,2045,NA
SRR7497167.90061,1276,NA
SRR7497167.90062,4924,NA
SRR7497167.90063,7256,NA
SRR7497167.90064,2163,NA
SRR7497167.90065,8186,NA
SRR7497167.90066,769,NA
SRR7497167.90067,2492,NA
SRR7497167.90068,3126,NA
SRR7497167.90069,1958,NA
SRR7497167.90070,6274,NA
SRR7497167.90071,3511,NA
SRR7497167.90072,4467,NA
SRR7497167.90073,7680,NA
SRR7497167.90074,3090,NA
SRR7497167.90075,5253,NA
SRR7497167.90076,5522,NA
SRR7497167.90077,8633,NA
SRR7497167.90078,1182,NA
SRR7497167.90079,767,NA
SRR7497167.90080,6340,NA
SRR7497167.90081,952,NA
SRR7497167.90082,4538,NA
SRR7497167.90083,3754,NA
SRR7497167.90084,1813,NA
SRR7497167.90085,553,NA
SRR7497167.90086,5004,NA
SRR7497167.90087,3933,NA
SRR7497167.90088,1892,NA
SRR7497167.90089,928,NA
SRR7497167.90090,1469,NA
SRR7497167.90091,669,NA
SRR7497167.90092,3866,NA
SRR7497167.90093,3951,NA
SRR7497167.90094,6595,NA
SRR7497167.90095,687,NA
SRR7497167.90096,2902,NA
SRR7497167.90097,2308,NA
SRR7497167.90098,4097,NA
SRR7497167.90099,7822,NA
SRR7497167.90100,2579,NA
SRR7497167.90101,2540,NA
SRR7497167.90102,1114,NA
SRR7497167.90103,2542,NA
SRR7497167.90104,4856,5833
SRR7497167.90105,1421,NA
SRR7497167.90106,6568,NA
SRR7497167.90107,4469,NA
SRR7497167.90108,1309,NA
SRR7497167.90109,5466,NA
SRR7497167.90110,8224,NA
SRR7497167.90111,3446,NA
SRR7497167.90112,6286,NA
SRR7497167.90113,4030,NA
SRR7497167.90114,12832,NA
SRR7497167.90115,2408,NA
SRR7497167.90116,5276,NA
SRR7497167.90117,5822,NA
SRR7497167.90118,7326,NA
SRR7497167.90119,15785,NA
SRR7497167.90120,10262,NA
SRR7497167.90121,2257,NA
SRR7497167.90122,8120,562
SRR7497167.90123,3847,NA
SRR7497167.90124,3872,NA
SRR7497167.90125,4792,5501
SRR7497167.90126,1394,NA
SRR7497167.90127,6633,NA
SRR7497167.90128,867,NA
SRR7497167.90129,1501,NA
SRR7497167.90130,2041,NA
SRR7497167.90131,1672,NA
SRR7497167.90132,5406,NA
SRR7497167.90133,3946,NA
SRR7497167.90134,7301,NA
SRR7497167.90135,3831,NA
SRR7497167.90136,958,NA
SRR7497167.90137,2688,NA
SRR7497167.90138,1944,NA
SRR7497167.90139,412,NA
SRR7497167.90140,2841,NA
SRR7497167.90141,5890,NA
SRR7497167.90142,2875,NA
SRR7497167.90143,4520,NA
SRR7497167.90144,458,NA
SRR7497167.90145,4517,NA
SRR7497167.90146,7011,NA
SRR7497167.90147,6693,NA
SRR7497167.90148,2244,NA
SRR7497167.90149,3390,NA
SRR7497167.90150,3115,NA
SRR7497167.90151,7955,NA
SRR7497167.90152,1102,NA
SRR7497167.90153,1264,NA
SRR7497167.90154,10608,NA
SRR7497167.90155,4560,NA
SRR7497167.90156,4343,NA
SRR7497167.90157,1482,5501
SRR7497167.90158,1513,NA
SRR7497167.90159,4592,NA
SRR7497167.90160,4569,NA
SRR7497167.90161,2231,NA
SRR7497167.90162,7928,NA
SRR7497167.90163,850,NA
SRR7497167.90164,5489,NA
SRR7497167.90165,2143,NA
SRR7497167.90166,7218,NA
SRR7497167.90167,1729,NA
SRR7497167.90168,4096,NA
SRR7497167.90169,6736,NA
SRR7497167.90170,4173,NA
SRR7497167.90171,8179,NA
SRR7497167.90172,2370,NA
SRR7497167.90173,1740,NA
SRR7497167.90174,1516,NA
SRR7497167.90175,9043,NA
SRR7497167.90176,9439,5501
SRR7497167.90177,9551,NA
SRR7497167.90178,5107,NA
SRR7497167.90179,4548,NA
SRR7497167.90180,1001,NA
SRR7497167.90181,1486,NA
SRR7497167.90182,10202,NA
SRR7497167.90183,2294,NA
SRR7497167.90184,4518,NA
SRR7497167.90185,1850,NA
SRR7497167.90186,2286,NA
SRR7497167.90187,2024,NA
SRR7497167.90188,13074,NA
SRR7497167.90189,5356,NA
SRR7497167.90190,1011,NA
SRR7497167.90191,461,NA
SRR7497167.90192,1474,NA
SRR7497167.90193,452,NA
SRR7497167.90194,3361,NA
SRR7497167.90195,3999,NA
SRR7497167.90196,2878,NA
SRR7497167.90197,7296,NA
SRR7497167.90198,7737,NA
SRR7497167.90199,522,NA
SRR7497167.90200,5627,NA
SRR7497167.90201,7912,NA
SRR7497167.90202,9863,NA
SRR7497167.90203,2173,NA
SRR7497167.90204,7762,5833
SRR7497167.90205,2589,NA
SRR7497167.90206,1144,NA
SRR7497167.90207,5262,NA
SRR7497167.90208,2979,NA
SRR7497167.90209,4022,NA
SRR7497167.90210,1522,NA
SRR7497167.90211,6246,NA
SRR7497167.90212,2142,NA
SRR7497167.90213,4932,NA
SRR7497167.90214,2897,NA
SRR7497167.90215,902,NA
SRR7497167.90216,818,NA
SRR7497167.90217,4931,NA
SRR7497167.90218,1865,NA
SRR7497167.90219,2748,NA
SRR7497167.90220,4316,NA
SRR7497167.90221,12434,NA
SRR7497167.90222,2965,NA
SRR7497167.90223,980,NA
SRR7497167.90224,3669,NA
SRR7497167.90225,5727,NA
SRR7497167.90226,1875,NA
SRR7497167.90227,3679,NA
SRR7497167.90228,4948,NA
SRR7497167.90229,1830,NA
SRR7497167.90230,2973,NA
SRR7497167.90231,7570,NA
SRR7497167.90232,12299,NA
SRR7497167.90233,4637,NA
SRR7497167.90234,3376,NA
SRR7497167.90235,1243,NA
SRR7497167.90236,6093,NA
SRR7497167.90237,2052,NA
SRR7497167.90238,1755,NA
SRR7497167.90239,688,NA
SRR7497167.90240,3344,NA
SRR7497167.90241,891,NA
SRR7497167.90242,1333,NA
SRR7497167.90243,2750,NA
SRR7497167.90244,13961,NA
SRR7497167.90245,4494,NA
SRR7497167.90246,3390,NA
SRR7497167.90247,11086,NA
SRR7497167.90248,6168,NA
SRR7497167.90249,697,NA
SRR7497167.90250,888,NA
SRR7497167.90251,5234,NA
SRR7497167.90252,3589,NA
SRR7497167.90253,1504,NA
SRR7497167.90254,1037,NA
SRR7497167.90255,766,NA
SRR7497167.90256,4607,NA
SRR7497167.90257,1836,NA
SRR7497167.90258,1555,NA
SRR7497167.90259,1647,NA
SRR7497167.90260,8268,NA
SRR7497167.90261,6971,NA
SRR7497167.90262,2099,NA
SRR7497167.90263,1917,287
SRR7497167.90264,1726,NA
SRR7497167.90265,3674,NA
SRR7497167.90266,5739,NA
SRR7497167.90267,2141,NA
SRR7497167.90268,3462,NA
SRR7497167.90269,1599,NA
SRR7497167.90270,831,NA
SRR7497167.90271,9338,NA
SRR7497167.90272,544,NA
SRR7497167.90273,3800,5501
SRR7497167.90274,6262,5833
SRR7497167.90275,2621,NA
SRR7497167.90276,9384,NA
SRR7497167.90277,1199,NA
SRR7497167.90278,4736,NA
SRR7497167.90279,9024,NA
SRR7497167.90280,7495,NA
SRR7497167.90281,5210,5501
SRR7497167.90282,6622,NA
SRR7497167.90283,8686,NA
SRR7497167.90284,2311,NA
SRR7497167.90285,2917,NA
SRR7497167.90286,4566,NA
SRR7497167.90287,6080,NA
SRR7497167.90288,11267,NA
SRR7497167.90289,3894,NA
SRR7497167.90290,1114,NA
SRR7497167.90291,2703,NA
SRR7497167.90292,3863,NA
SRR7497167.90293,1189,NA
SRR7497167.90294,12256,NA
SRR7497167.90295,5995,NA
SRR7497167.90296,5059,NA
SRR7497167.90297,8881,NA
SRR7497167.90298,3745,NA
SRR7497167.90299,3058,1773
SRR7497167.90300,7863,NA
SRR7497167.90301,8667,NA
SRR7497167.90302,8261,470
SRR7497167.90303,4264,5833
SRR7497167.90304,2227,NA
SRR7497167.90305,1769,NA
SRR7497167.90306,820,NA
SRR7497167.90307,4051,NA
SRR7497167.90308,2389,NA
SRR7497167.90309,2694,NA
SRR7497167.90310,4304,NA
SRR7497167.90311,7785,5833
SRR7497167.90312,9490,NA
SRR7497167.90313,6420,NA
SRR7497167.90314,470,NA
SRR7497167.90315,11341,NA
SRR7497167.90316,2980,5833
SRR7497167.90317,9010,NA
SRR7497167.90318,7900,5833
SRR7497167.90319,8096,NA
SRR7497167.90320,949,NA
SRR7497167.90321,723,NA
SRR7497167.90322,4852,NA
SRR7497167.90323,2985,NA
SRR7497167.90324,7016,NA
SRR7497167.90325,2619,NA
SRR7497167.90326,397,NA
SRR7497167.90327,13313,NA
SRR7497167.90328,8452,NA
SRR7497167.90329,2903,NA
SRR7497167.90330,1579,NA
SRR7497167.90331,2997,NA
SRR7497167.90332,2221,NA
SRR7497167.90333,2816,NA
SRR7497167.90334,3268,NA
SRR7497167.90335,5177,NA
SRR7497167.90336,5460,NA
SRR7497167.90337,4175,NA
SRR7497167.90338,4798,NA
SRR7497167.90339,1169,NA
SRR7497167.90340,10247,NA
SRR7497167.90341,3927,NA
SRR7497167.90342,1460,NA
SRR7497167.90343,1403,NA
SRR7497167.90344,12352,NA
SRR7497167.90345,4174,NA
SRR7497167.90346,2976,NA
SRR7497167.90347,2567,NA
SRR7497167.90348,3787,NA
SRR7497167.90349,6723,NA
SRR7497167.90350,3338,NA
SRR7497167.90351,2118,NA
SRR7497167.90352,628,NA
SRR7497167.90353,2277,NA
SRR7497167.90354,6237,NA
SRR7497167.90355,717,NA
SRR7497167.90356,462,NA
SRR7497167.90357,11881,NA
SRR7497167.90358,3901,562
SRR7497167.90359,806,NA
SRR7497167.90360,2908,NA
SRR7497167.90361,2111,NA
SRR7497167.90362,6648,NA
SRR7497167.90363,2115,NA
SRR7497167.90364,1275,NA
SRR7497167.90365,4518,NA
SRR7497167.90366,5884,666
SRR7497167.90367,7506,NA
SRR7497167.90368,3206,NA
SRR7497167.90369,1533,NA
SRR7497167.90370,1248,NA
SRR7497167.90371,648,NA
SRR7497167.90372,3766,NA
SRR7497167.90373,1422,NA
SRR7497167.90374,7910,NA
SRR7497167.90375,3934,NA
SRR7497167.90376,1812,NA
SRR7497167.90377,6072,NA
SRR7497167.90378,2402,NA
SRR7497167.90379,705,NA
SRR7497167.90380,4625,NA
SRR7497167.90381,8886,NA
SRR7497167.90382,1298,NA
SRR7497167.90383,5795,NA
SRR7497167.90384,480,NA
SRR7497167.90385,9860,NA
SRR7497167.90386,4429,NA
SRR7497167.90387,3826,NA
SRR7497167.90388,2388,NA
SRR7497167.90389,1453,NA
SRR7497167.90390,4663,NA
SRR7497167.90391,623,NA
SRR7497167.90392,5464,NA
SRR7497167.90393,2532,NA
SRR7497167.90394,3509,NA
SRR7497167.90395,5022,NA
SRR7497167.90396,2248,NA
SRR7497167.90397,7155,NA
SRR7497167.90398,2212,NA
SRR7497167.90399,4388,NA
SRR7497167.90400,2279,NA
SRR7497167.90401,1622,NA
SRR7497167.90402,2121,NA
SRR7497167.90403,4979,NA
SRR7497167.90404,9517,NA
SRR7497167.90405,2463,NA
SRR7497167.90406,514,NA
SRR7497167.90407,9373,NA
SRR7497167.90408,5780,NA
SRR7497167.90409,8480,NA
SRR7497167.90410,4823,NA
SRR7497167.90411,8632,NA
SRR7497167.90412,3270,NA
SRR7497167.90413,6595,NA
SRR7497167.90414,11466,NA
SRR7497167.90415,5337,NA
SRR7497167.90416,3068,NA
SRR7497167.90417,1421,NA
SRR7497167.90418,10450,NA
SRR7497167.90419,5825,NA
SRR7497167.90420,1220,NA
SRR7497167.90421,4527,287
SRR7497167.90422,2948,NA
SRR7497167.90423,552,NA
SRR7497167.90424,1798,NA
SRR7497167.90425,4976,NA
SRR7497167.90426,3569,NA
SRR7497167.90427,5034,NA
SRR7497167.90428,2218,NA
SRR7497167.90429,6314,NA
SRR7497167.90430,10663,NA
SRR7497167.90431,3136,NA
SRR7497167.90432,1164,NA
SRR7497167.90433,1721,NA
SRR7497167.90434,1889,NA
SRR7497167.90435,1545,NA
SRR7497167.90436,8306,NA
SRR7497167.90437,5586,NA
SRR7497167.90438,4005,NA
SRR7497167.90439,1204,NA
SRR7497167.90440,1609,NA
SRR7497167.90441,4989,NA
SRR7497167.90442,1109,NA
SRR7497167.90443,513,NA
SRR7497167.90444,581,NA
SRR7497167.90445,1161,480
SRR7497167.90446,5715,NA
SRR7497167.90447,3777,NA
SRR7497167.90448,618,NA
SRR7497167.90449,4192,NA
SRR7497167.90450,2572,NA
SRR7497167.90451,3037,NA
SRR7497167.90452,1303,NA
SRR7497167.90453,2971,NA
SRR7497167.90454,496,NA
SRR7497167.90455,10226,5833
SRR7497167.90456,3812,NA
SRR7497167.90457,2052,NA
SRR7497167.90458,12585,NA
SRR7497167.90459,3286,NA
SRR7497167.90460,7070,NA
SRR7497167.90461,4741,NA
SRR7497167.90462,2601,NA
SRR7497167.90463,1705,NA
SRR7497167.90464,1919,NA
SRR7497167.90465,8976,NA
SRR7497167.90466,5515,NA
SRR7497167.90467,6034,NA
SRR7497167.90468,3383,NA
SRR7497167.90469,6953,NA
SRR7497167.90470,6270,NA
SRR7497167.90471,2932,NA
SRR7497167.90472,8796,NA
SRR7497167.90473,10642,NA
SRR7497167.90474,569,NA
SRR7497167.90475,1476,NA
SRR7497167.90476,11170,NA
SRR7497167.90477,3777,NA
SRR7497167.90478,6734,NA
SRR7497167.90479,8254,NA
SRR7497167.90480,2440,NA
SRR7497167.90481,6113,NA
SRR7497167.90482,7861,NA
SRR7497167.90483,7477,NA
SRR7497167.90484,1370,NA
SRR7497167.90485,2163,NA
SRR7497167.90486,3623,NA
SRR7497167.90487,523,NA
SRR7497167.90488,2852,NA
SRR7497167.90489,2052,NA
SRR7497167.90490,4121,NA
SRR7497167.90491,2342,NA
SRR7497167.90492,1776,NA
SRR7497167.90493,915,NA
SRR7497167.90494,7393,NA
SRR7497167.90495,4422,NA
SRR7497167.90496,4314,NA
SRR7497167.90497,2076,NA
SRR7497167.90498,4780,NA
SRR7497167.90499,2870,NA
SRR7497167.90500,1555,NA
SRR7497167.90501,5387,5833
SRR7497167.90502,1584,NA
SRR7497167.90503,5038,NA
SRR7497167.90504,835,NA
SRR7497167.90505,1104,NA
SRR7497167.90506,7908,NA
SRR7497167.90507,2518,NA
SRR7497167.90508,9168,NA
SRR7497167.90509,10175,NA
SRR7497167.90510,3538,NA
SRR7497167.90511,2343,NA
SRR7497167.90512,3118,NA
SRR7497167.90513,4538,NA
SRR7497167.90514,5485,NA
SRR7497167.90515,4473,NA
SRR7497167.90516,5814,NA
SRR7497167.90517,3181,NA
SRR7497167.90518,1661,NA
SRR7497167.90519,16473,NA
SRR7497167.90520,5914,NA
SRR7497167.90521,4331,5833
SRR7497167.90522,9151,NA
SRR7497167.90523,2592,NA
SRR7497167.90524,8585,NA
SRR7497167.90525,1594,NA
SRR7497167.90526,1099,NA
SRR7497167.90527,7141,NA
SRR7497167.90528,4766,NA
SRR7497167.90529,1535,NA
SRR7497167.90530,4139,NA
SRR7497167.90531,434,NA
SRR7497167.90532,6616,NA
SRR7497167.90533,1293,NA
SRR7497167.90534,4219,NA
SRR7497167.90535,2050,NA
SRR7497167.90536,5300,NA
SRR7497167.90537,2844,NA
SRR7497167.90538,2426,NA
SRR7497167.90539,6127,NA
SRR7497167.90540,1210,NA
SRR7497167.90541,3455,NA
SRR7497167.90542,5075,NA
SRR7497167.90543,8953,NA
SRR7497167.90544,6506,NA
SRR7497167.90545,8354,NA
SRR7497167.90546,11102,NA
SRR7497167.90547,680,NA
SRR7497167.90548,1626,NA
SRR7497167.90549,8746,NA
SRR7497167.90550,950,NA
SRR7497167.90551,7023,210
SRR7497167.90552,1119,NA
SRR7497167.90553,8065,NA
SRR7497167.90554,3456,NA
SRR7497167.90555,4305,NA
SRR7497167.90556,629,NA
SRR7497167.90557,1784,NA
SRR7497167.90558,4871,NA
SRR7497167.90559,3485,NA
SRR7497167.90560,1511,NA
SRR7497167.90561,1176,NA
SRR7497167.90562,5564,NA
SRR7497167.90563,2563,5501
SRR7497167.90564,1702,NA
SRR7497167.90565,8265,NA
SRR7497167.90566,5371,NA
SRR7497167.90567,2443,NA
SRR7497167.90568,9918,5833
SRR7497167.90569,744,NA
SRR7497167.90570,6339,NA
SRR7497167.90571,2477,NA
SRR7497167.90572,2129,NA
SRR7497167.90573,3159,NA
SRR7497167.90574,4997,NA
SRR7497167.90575,947,NA
SRR7497167.90576,458,NA
SRR7497167.90577,3695,NA
SRR7497167.90578,398,NA
SRR7497167.90579,879,NA
SRR7497167.90580,1320,NA
SRR7497167.90581,3771,NA
SRR7497167.90582,7667,NA
SRR7497167.90583,5914,NA
SRR7497167.90584,8948,NA
SRR7497167.90585,1805,NA
SRR7497167.90586,2199,NA
SRR7497167.90587,5142,NA
SRR7497167.90588,4516,NA
SRR7497167.90589,2189,NA
SRR7497167.90590,1998,NA
SRR7497167.90591,3842,NA
SRR7497167.90592,1125,NA
SRR7497167.90593,7203,NA
SRR7497167.90594,1366,NA
SRR7497167.90595,578,NA
SRR7497167.90596,671,287
SRR7497167.90597,1207,NA
SRR7497167.90598,6569,NA
SRR7497167.90599,4694,NA
SRR7497167.90600,417,NA
SRR7497167.90601,4286,NA
SRR7497167.90602,5592,5501
SRR7497167.90603,1350,5501
SRR7497167.90604,2030,NA
SRR7497167.90605,2769,NA
SRR7497167.90606,840,NA
SRR7497167.90607,5529,5501
SRR7497167.90608,5588,562
SRR7497167.90609,5416,NA
SRR7497167.90610,899,NA
SRR7497167.90611,3026,NA
SRR7497167.90612,4187,NA
SRR7497167.90613,2243,NA
SRR7497167.90614,2689,NA
SRR7497167.90615,3321,NA
SRR7497167.90616,6618,NA
SRR7497167.90617,2232,NA
SRR7497167.90618,3077,NA
SRR7497167.90619,8592,NA
SRR7497167.90620,600,NA
SRR7497167.90621,2124,NA
SRR7497167.90622,4497,NA
SRR7497167.90623,7662,NA
SRR7497167.90624,5644,NA
SRR7497167.90625,3108,NA
SRR7497167.90626,5080,NA
SRR7497167.90627,1905,NA
SRR7497167.90628,3281,NA
SRR7497167.90629,6831,NA
SRR7497167.90630,569,NA
SRR7497167.90631,3646,NA
SRR7497167.90632,590,NA
SRR7497167.90633,1914,NA
SRR7497167.90634,1352,NA
SRR7497167.90635,8036,NA
SRR7497167.90636,4359,NA
SRR7497167.90637,1062,NA
SRR7497167.90638,6075,NA
SRR7497167.90639,1015,NA
SRR7497167.90640,3956,NA
SRR7497167.90641,5853,562
SRR7497167.90642,1415,NA
SRR7497167.90643,6616,NA
SRR7497167.90644,8162,NA
SRR7497167.90645,6999,NA
SRR7497167.90646,770,NA
SRR7497167.90647,3483,NA
SRR7497167.90648,1429,NA
SRR7497167.90649,7038,NA
SRR7497167.90650,973,NA
SRR7497167.90651,2250,NA
SRR7497167.90652,1400,NA
SRR7497167.90653,1253,NA
SRR7497167.90654,3936,NA
SRR7497167.90655,995,NA
SRR7497167.90656,4182,NA
SRR7497167.90657,7941,NA
SRR7497167.90658,1437,NA
SRR7497167.90659,8578,NA
SRR7497167.90660,3112,NA
SRR7497167.90661,7277,NA
SRR7497167.90662,7468,NA
SRR7497167.90663,8374,NA
SRR7497167.90664,3644,NA
SRR7497167.90665,470,NA
SRR7497167.90666,2019,NA
SRR7497167.90667,5593,5501
SRR7497167.90668,3548,NA
SRR7497167.90669,1393,NA
SRR7497167.90670,2838,NA
SRR7497167.90671,4313,NA
SRR7497167.90672,8688,NA
SRR7497167.90673,8509,NA
SRR7497167.90674,6043,5833
SRR7497167.90675,4472,NA
SRR7497167.90676,1322,NA
SRR7497167.90677,1703,NA
SRR7497167.90678,1068,NA
SRR7497167.90679,2405,NA
SRR7497167.90680,1187,NA
SRR7497167.90681,5000,NA
SRR7497167.90682,4896,NA
SRR7497167.90683,883,NA
SRR7497167.90684,3734,NA
SRR7497167.90685,4159,NA
SRR7497167.90686,7723,NA
SRR7497167.90687,14087,5833
SRR7497167.90688,1279,NA
SRR7497167.90689,3237,NA
SRR7497167.90690,3374,NA
SRR7497167.90691,1504,NA
SRR7497167.90692,9884,NA
SRR7497167.90693,1669,5501
SRR7497167.90694,5436,NA
SRR7497167.90695,3231,NA
SRR7497167.90696,931,NA
SRR7497167.90697,3198,NA
SRR7497167.90698,2183,NA
SRR7497167.90699,4917,NA
SRR7497167.90700,2576,NA
SRR7497167.90701,6911,NA
SRR7497167.90702,4114,NA
SRR7497167.90703,2594,NA
SRR7497167.90704,10113,NA
SRR7497167.90705,5050,5501
SRR7497167.90706,4528,NA
SRR7497167.90707,4418,NA
SRR7497167.90708,7523,5501
SRR7497167.90709,1103,NA
SRR7497167.90710,1005,NA
SRR7497167.90711,1765,NA
SRR7497167.90712,11102,5501
SRR7497167.90713,960,NA
SRR7497167.90714,4905,NA
SRR7497167.90715,6879,NA
SRR7497167.90716,843,NA
SRR7497167.90717,1673,NA
SRR7497167.90718,6093,NA
SRR7497167.90719,747,NA
SRR7497167.90720,1501,NA
SRR7497167.90721,2258,NA
SRR7497167.90722,2568,NA
SRR7497167.90723,5851,NA
SRR7497167.90724,4268,NA
SRR7497167.90725,7605,NA
SRR7497167.90726,1247,NA
SRR7497167.90727,785,NA
SRR7497167.90728,2307,NA
SRR7497167.90729,15936,NA
SRR7497167.90730,8278,NA
SRR7497167.90731,4565,NA
SRR7497167.90732,508,NA
SRR7497167.90733,9148,5833
SRR7497167.90734,2556,NA
SRR7497167.90735,543,NA
SRR7497167.90736,1609,NA
SRR7497167.90737,1128,NA
SRR7497167.90738,784,NA
SRR7497167.90739,1592,NA
SRR7497167.90740,2691,NA
SRR7497167.90741,2395,NA
SRR7497167.90742,10157,5833
SRR7497167.90743,2965,NA
SRR7497167.90744,6245,NA
SRR7497167.90745,7047,NA
SRR7497167.90746,4689,NA
SRR7497167.90747,5768,NA
SRR7497167.90748,413,NA
SRR7497167.90749,5487,NA
SRR7497167.90750,2750,NA
SRR7497167.90751,3386,NA
SRR7497167.90752,8795,NA
SRR7497167.90753,7809,NA
SRR7497167.90754,4072,NA
SRR7497167.90755,1038,NA
SRR7497167.90756,1179,NA
SRR7497167.90757,2426,NA
SRR7497167.90758,365,NA
SRR7497167.90759,2303,NA
SRR7497167.90760,3429,NA
SRR7497167.90761,4939,NA
SRR7497167.90762,2718,NA
SRR7497167.90763,10344,NA
SRR7497167.90764,4336,NA
SRR7497167.90765,605,NA
SRR7497167.90766,5049,NA
SRR7497167.90767,3940,NA
SRR7497167.90768,5327,NA
SRR7497167.90769,5929,NA
SRR7497167.90770,4511,NA
SRR7497167.90771,600,NA
SRR7497167.90772,2368,NA
SRR7497167.90773,2784,NA
SRR7497167.90774,3952,NA
SRR7497167.90775,7442,NA
SRR7497167.90776,5930,5501
SRR7497167.90777,1443,NA
SRR7497167.90778,706,NA
SRR7497167.90779,10707,NA
SRR7497167.90780,3285,NA
SRR7497167.90781,4185,NA
SRR7497167.90782,4853,NA
SRR7497167.90783,7716,NA
SRR7497167.90784,480,NA
SRR7497167.90785,8231,NA
SRR7497167.90786,1705,NA
SRR7497167.90787,543,NA
SRR7497167.90788,6171,NA
SRR7497167.90789,285,NA
SRR7497167.90790,1745,NA
SRR7497167.90791,2138,5501
SRR7497167.90792,4251,NA
SRR7497167.90793,735,NA
SRR7497167.90794,4155,NA
SRR7497167.90795,4607,NA
SRR7497167.90796,2271,NA
SRR7497167.90797,9472,NA
SRR7497167.90798,10839,NA
SRR7497167.90799,2385,NA
SRR7497167.90800,4559,NA
SRR7497167.90801,1261,NA
SRR7497167.90802,1355,NA
SRR7497167.90803,3178,NA
